work_id,author_hash,category,str_work_id
4906606,85b9d1732ed999461e58edac151f5b1a,234,718    4906606
11558220,d7f93321cb29c28ee872d6170998e72f,335,7179  11558220
246254,0641e3948221815fdd49221c92cad9ac,158,7178    246254
115661,324e731f1fcfdb322164ad58d6a6bde6,68,7177    115661
1207702,e3da09fd5fee6cd038a5275c60cbb2d0,1632,7176   1207702
10016654,1bf5d29fb7ab57fadbf88c0ed0d9f990,1259,7175  10016654
40005,e7dfe088ee5557e891904e91b3b5fddc,602,7174     40005
593975,1c642bad0e4defd87bae35aa556dbbaa,1253,7173    593975
158984,aac6c3c825a845ea10f26f418ac89713,1662,7172    158984
158987,aac6c3c825a845ea10f26f418ac89713,1122,7171    158987
13350075,01b03ce6205c443b78a9218f7c7053be,320,7170  13350075
1769992,d405a1112091813e572f6b26ae6a0971,680,717    1769992
272521,d8cb71219cc9986cc1b4436e4b37dff2,123,7169    272521
434854,7a025e77d20749d79936b09c81b79743,47,7168    434854
12414828,4915b5bc2a3eff58e0ba6372af6351ee,158,7167  12414828
170602,09291293d6d95d59ef8ca66d8c2e63e3,5,7166    170602
10018646,14a6c1f253f213b027f9f5487dc68982,680,7165  10018646
447099,ba010c082555719d27427daaeaa0c632,548,7164    447099
414167,383c807b089db0e929c3726e7fa7d7c7,1020,7163    414167
131925,59c995d2620c6d9f4587bc280d8c97a9,532,7162    131925
13908021,4915b5bc2a3eff58e0ba6372af6351ee,5,7161  13908021
780804,ef344f655c0e2832554011626635a7be,50,7160    780804
7872007,4bbf13036799e264c6b5c7f98ca8a701,28,716    7872007
4186452,1d9fdbc1991423d1d39a779a7a86fa5f,223,7159   4186452
8205025,7abe2bdd5d53ab93ab67dfd08f070031,709,7158   8205025
543176,cde2497152523ac3c8c029581d0e0d66,180,7157    543176
4250469,a3db5c6604fbfec2d7f95a4a87653bbd,708,7156   4250469
3677442,a5968f216aef9bdea15c019e2b872b47,1314,7155   3677442
8281523,0fccb7e4f957063605681c5f5d0c94c9,5,7154   8281523
13166838,57a0dc68b04f8722832f1d54b92e166d,680,7153  13166838
5261558,7637d7e2abc65c6987ee46091d11989d,1438,7152   5261558
991297,e0ff4d6c2be9d4fe9f3a1fb0f800acf8,1266,7151    991297
2023404,e45688a6ad1686224582539c724dca36,1559,7150   2023404
10788810,ebc3fb5d1b1f36f946e5cb1e128166f3,680,715   10788810
602018,830326d3f940e677fab5497c9ac79fcf,737,7149    602018
12411588,4915b5bc2a3eff58e0ba6372af6351ee,528,7148  12411588
275887,0b0d7b028a614b7bbf8fb6cbda26a402,1463,7147    275887
7650508,359737e6bbd34d876a5a5cd639c13ec0,904,7146   7650508
1543859,272b420e9a402f986b974de1817ab09d,1310,7145   1543859
4269201,54a0ee7ba2a3d5872b12e288d7adb94e,722,7144   4269201
8878621,147e36b3a408b643c101ead88ec4b4e5,1104,7143   8878621
566656,6137ffc4892841e58eaa86bbdd7dc68a,648,7142    566656
10810707,ebc3fb5d1b1f36f946e5cb1e128166f3,1535,7141  10810707
20042,d1652c806c83cc803fc39978c80b3958,510,7140     20042
10714227,63516a9abbbd8dc96af0af37c596e69e,991,714   10714227
8185711,7abe2bdd5d53ab93ab67dfd08f070031,183,7139   8185711
546806,383c807b089db0e929c3726e7fa7d7c7,742,7138    546806
29501,63480b333c837777abc7bcfc69b27471,680,7137     29501
10789887,ebc3fb5d1b1f36f946e5cb1e128166f3,532,7136  10789887
11297346,7abe2bdd5d53ab93ab67dfd08f070031,5,7135  11297346
1946007,e45688a6ad1686224582539c724dca36,385,7134   1946007
7348762,a880aa4c54ab3284076beb7c4d42303c,213,7133   7348762
400932,7c82b8763320b3684c3bb31424c7c71c,5,7132    400932
9287318,e10ed44094d11545ebf5ce2447800299,558,7131   9287318
576330,6137ffc4892841e58eaa86bbdd7dc68a,322,7130    576330
7923298,8f21076529d5eaff91dc85b995f67044,158,713    7923298
3968961,25fd7dc3d1108e8a1c5379e2019f6766,1719,7129   3968961
124309,fb3cd6de2172a47c84ce81fc12370977,1620,7128    124309
10095947,14a6c1f253f213b027f9f5487dc68982,766,7127  10095947
9902474,78625578676b424e6f239f35c75ddcb2,1677,7126   9902474
3928372,36daaaf31e9c6c261fd23b994689efdc,1654,7125   3928372
10059803,14a6c1f253f213b027f9f5487dc68982,800,7124  10059803
323975,62e9433354818b0738181c115dcc9c89,277,7123    323975
324399,e93dbbb4655bffe971477c459d325f8d,861,7122    324399
12018771,3cc6aec82c39935a65f8602ccc488989,898,7121  12018771
659634,18702759f46044cd8cb05a1cda9dc6d9,1060,7120    659634
10431156,530157307e1d11d724b265ca3107a6a7,426,712   10431156
176925,9f16cc95cc76439a64c938543b818235,5,7119    176925
549868,2d11ce9a2b387964edc4b6a85f40d36f,150,7118    549868
535223,7e045551834ea255ee5d76665f632fa6,843,7117    535223
9201632,8affa4f36d36eb94e1239f9ac6bb0b6c,1059,7116   9201632
14815995,fa7662c1c8b088bd52981eda684d0b8b,169,7115  14815995
249763,ba082a1a21cbd50fe44c8963fe20de5d,150,7114    249763
249010,32e16290204ede079c55bd0ad63585e0,680,7113    249010
9192,6762177ffd8873d1d5c1da7182f947b3,809,7112      9192
252962,3ea688f9ec7d4b4459d68331e5cad7af,1397,7111    252962
2175051,4f61dfd386ffad1878aaad300d727d98,1255,7110   2175051
56881,8418a9efd04a27597a92bc323d64e194,1649,711      56881
7891558,4bbf13036799e264c6b5c7f98ca8a701,5,7109   7891558
5197931,b2fdb8b6e2064a630a49eacbf5a5dbf9,234,7108   5197931
3732916,a880aa4c54ab3284076beb7c4d42303c,94,7107   3732916
193819,69fedfbb251bc9c8073f7efd55adaa38,58,7106    193819
383080,45f2831f84584749ea550d87013299f4,1649,7105    383080
7563184,4921318a9b72ea39b1e84d91ba3584d2,1632,7104   7563184
55796,347061aedd7bbb738877f3689d7278d5,478,7103     55796
2353217,09a0fd5feeddd053be3daeed259e9887,1354,7102   2353217
7407415,4dd4e104ae7c915498b9ffc87b374cb7,1013,7101   7407415
8426926,7243cb0cdc59980253b4a5eae90f5c64,380,7100   8426926
1819918,e45688a6ad1686224582539c724dca36,1264,710    1819918
1706789,51539e0671c6ce803d56ff65510fa536,294,71     1706789
10438602,8fcdae1a098e02f93e3e59716a9b6333,5,7099  10438602
3803719,fd3b665e328a903ecd38ed46b3aa33d9,1448,7098   3803719
8121841,7a74c65d9d9f1fd5438c727dae078392,933,7097   8121841
14559246,a880aa4c54ab3284076beb7c4d42303c,1059,7096  14559246
9244634,8ff3a1221bb401ae8a9228127230d74d,658,7095   9244634
100497,b0528cba3cf36031e4f6e3d303056e6c,977,7094    100497
4479113,7d36ebb758ec8fa062cd7d6d6e8f49e8,335,7093   4479113
1795243,0e94902da3dc1cf2461eeb6c076ae83f,1649,7092   1795243
115649,70ab2ec7fd8a8476db7711afca2ce1b9,1632,7091    115649
3942817,5e24754a09c0007de73c00d32d3a79ae,1605,7090   3942817
413395,530617df6286b63e821058e523d32bb3,1059,709     413395
110121,03b8329bda582e068b951613bbc070a0,320,7089    110121
304311,7a97e42ad7b1ca185d1efdd25dda47dc,572,7088    304311
7486647,e660250199b3dbdd003ed662991b0294,274,7087   7486647
5917810,2b172076527a05aa424dc3d31c3aedbd,1732,7086   5917810
2889290,e45688a6ad1686224582539c724dca36,1632,7085   2889290
8671756,c33bd36a125d3c8af4338442d58af6e9,1463,7084   8671756
117473,b33042a3f6a2b855811a9ad3355e4be4,634,7083    117473
8205817,7abe2bdd5d53ab93ab67dfd08f070031,1632,7082   8205817
244509,04f8230fad3b8cf22d98897afbf47cc8,1535,7081    244509
3256691,b4270d4301e9cf6d9071f7145c69e19a,78,7080   3256691
529032,660022bd2c9d0aa2d0a5f79325f2b8da,320,708     529032
799788,d99d390ecb48542037c00b9add9ff700,1017,7079    799788
13765158,0e94902da3dc1cf2461eeb6c076ae83f,374,7078  13765158
698093,fdba112b8ccde367d9e64deab15a5886,403,7077    698093
12581956,b127739882e810782308bbc20846e9ec,66,7076  12581956
13388568,1972a7e1a08ba5fadf737ced16a22635,454,7075  13388568
3487691,6509412ed2943f06bd69a277dd58d65f,465,7074   3487691
49237,a744d6c040077d013a3d0ff795553bc8,550,7073     49237
1111536,6b3d397e8b1d1ef4de32cfc05234ebf4,392,7072   1111536
552120,6137ffc4892841e58eaa86bbdd7dc68a,353,7071    552120
1822153,a3b5b653396fc0a7d931d4fd8f540944,977,7070   1822153
10757862,f9af24d72c01fbdbeef05f009a77d7c8,332,707   10757862
864974,bc774dccf52b38f7c1b00b496438504d,345,7069    864974
234038,b4f9555152459fd6e0bcfdfb8bfc0ad7,519,7068    234038
432413,fbba373bda8fe3c2f54e0ddc9a71b93c,1125,7067    432413
5836564,e45688a6ad1686224582539c724dca36,213,7066   5836564
657584,18702759f46044cd8cb05a1cda9dc6d9,588,7065    657584
13536231,e0ad891a6bf09341673642b69e8d6327,88,7064  13536231
9897269,14a6c1f253f213b027f9f5487dc68982,360,7063   9897269
8208892,7abe2bdd5d53ab93ab67dfd08f070031,0,7062   8208892
4899043,939c79729f85db7022b8cca3114bffe3,1259,7061   4899043
7876276,4bbf13036799e264c6b5c7f98ca8a701,422,7060   7876276
8680966,c70f8b81f881fa8bcb7aade58f3c1779,42,706    8680966
10610334,669c897cf64719fc7da5b8c06816d400,344,7059  10610334
706281,cf2df67112338e5e191d9666a6298868,1750,7058    706281
8958136,05341956d6bc37026bec98416c8e2f7d,575,7057   8958136
10899690,e45688a6ad1686224582539c724dca36,58,7056  10899690
14783481,e45688a6ad1686224582539c724dca36,377,7055  14783481
6701647,ef19efe6c42907f29754f555e3850e7c,1734,7054   6701647
10360632,8fcdae1a098e02f93e3e59716a9b6333,5,7053  10360632
10138391,14a6c1f253f213b027f9f5487dc68982,1072,7052  10138391
3200189,79a8a49778fa35ed52996fa996ce6227,958,7051   3200189
4745732,bc7735cb6ee167a3133799d8e4709a12,680,7050   4745732
3216302,ccb013d24d04d34332e6cd66a8a0bea4,320,705    3216302
10811751,ebc3fb5d1b1f36f946e5cb1e128166f3,235,7049  10811751
3512699,2e2f4d797a5bdf3096cb245c26141afd,1017,7048   3512699
1853437,e45688a6ad1686224582539c724dca36,529,7047   1853437
8044573,8eb0ce0cacb3d305d082ca80f2ef22d0,969,7046   8044573
10177874,14a6c1f253f213b027f9f5487dc68982,362,7045  10177874
1289701,e0cefd605009e9d7086d9981206cca0c,1070,7044   1289701
456425,0e67cd2afd44fc26a378b0b3a4c44bf6,91,7043    456425
400921,7c82b8763320b3684c3bb31424c7c71c,1152,7042    400921
11154588,e701de64988a61a7d4f7f91ab74026b1,557,7041  11154588
11008971,e45688a6ad1686224582539c724dca36,1013,7040  11008971
842634,d0531f2c121c6ded4bb26d45155a4a4d,680,704     842634
2641427,6178bb5eaad4ee0585e84cbb6aceb8d5,44,7039   2641427
533684,314a6a567bde3191c66bb42ec07665eb,602,7038    533684
4978654,383c807b089db0e929c3726e7fa7d7c7,737,7037   4978654
11648049,e45688a6ad1686224582539c724dca36,1677,7036  11648049
13950918,4d5c2ed4c40a46c7fed45a3d6bb94f56,208,7035  13950918
1273078,1f2e078de1e8fa0c645f9a99dbe58edd,1082,7034   1273078
23789,e3ff7be8f3a4074dc86075341fff5080,265,7033     23789
11783058,29ec3e1432c70586e21ab42b2c6b9ed1,1153,7032  11783058
10854597,383c807b089db0e929c3726e7fa7d7c7,44,7031  10854597
7462473,0864545fb540132e7e96c1112f11cb1c,558,7030   7462473
7829164,033b27db4f7999ce3fd6010bc1abc7c6,1677,703    7829164
1974075,4e722df3ce295980814adedbb21d26b6,1519,7029   1974075
8979073,8eb0ce0cacb3d305d082ca80f2ef22d0,288,7028   8979073
198435,69fedfbb251bc9c8073f7efd55adaa38,2,7027    198435
6694075,362bce41873376d93f05cbddb476af5b,5,7026   6694075
6844891,4391d69a58c36cc25f1556c64df33eaf,1059,7025   6844891
12007335,e7bc1a9ea58fad45e93ae595f96e5ca0,680,7024  12007335
12336237,bf0c5236f193e4a46ff64907f70f819f,213,7023  12336237
8623573,0502ce92852dfea0a747d042ceff8b28,529,7022   8623573
1892445,e45688a6ad1686224582539c724dca36,385,7021   1892445
10084874,14a6c1f253f213b027f9f5487dc68982,1559,7020  10084874
4923,c28da87ab115c9690a7b9ffd3b619113,300,702       4923
1290,b2627cc09ce491e2e4cc5002348175ae,28,7019      1290
1072697,e3da09fd5fee6cd038a5275c60cbb2d0,680,7018   1072697
13932975,bbec98d616db6526bdb6fc2e8bec9fdd,267,7017  13932975
99995,c6893efa9d14ab855c4c04ec4d200ffb,1508,7016     99995
57631,cfabcfff699de93c25d208d0dfece400,1474,7015     57631
9124351,383c807b089db0e929c3726e7fa7d7c7,779,7014   9124351
7983016,9fa27a4d369046dfd8049340fad7b12e,158,7013   7983016
10787316,da1bb47c7f744d110e26146ef571bef1,5,7012  10787316
900370,a4a5513c6c8da3646e71228352ff8b58,708,7011    900370
12871965,6b1c9a0f43277ee331078f38670b0341,1204,7010  12871965
7504903,8604bf177bf548e7dc20bc4b7dbba700,85,701    7504903
610350,0b40ce9fa3e36311c02659d64a656768,1436,7009    610350
456368,0e67cd2afd44fc26a378b0b3a4c44bf6,400,7008    456368
10475106,2b4b05c4b1f31ad128d3a440af61e981,832,7007  10475106
10031348,14a6c1f253f213b027f9f5487dc68982,766,7006  10031348
12409677,4915b5bc2a3eff58e0ba6372af6351ee,544,7005  12409677
12405897,4915b5bc2a3eff58e0ba6372af6351ee,169,7004  12405897
5231234,d08b439f5be3994cfecc77141fa77bc4,267,7003   5231234
14517738,e45688a6ad1686224582539c724dca36,94,7002  14517738
125399,6fdd4ad08e10c9fec9c357c0b3cc52d2,26,7001    125399
3256046,099263e86c8a2a756054f5deac5e033a,1559,7000   3256046
3426113,a880aa4c54ab3284076beb7c4d42303c,548,700    3426113
13784763,4b931f9a499eddc93874c6295b785469,1082,70    13784763
5935441,204d852faeecc1c64220cf1a8c248014,1039,7      5935441
6597472,11ac834ac92b478f9a9b15c0163de031,5,6999   6597472
279061,48a7a1c4bd48f1fa8b2154a6bbfb9c2a,592,6998    279061
1127130,0b2bccbc8a426d3a3a32529b3a0fcb47,977,6997   1127130
11862318,5f6e7c7dd2f7c6a1683c036a5e000a35,93,6996  11862318
9464747,a6af9520de43c65cd6241c0b9674ba52,168,6995   9464747
2002,f8c06bef8a915882b382446348212a07,1213,6994      2002
1995510,fdba112b8ccde367d9e64deab15a5886,1719,6993   1995510
2601371,d0531f2c121c6ded4bb26d45155a4a4d,118,6992   2601371
13130064,644d9bcb02304e7f03db5c971a39f5ac,1632,6991  13130064
2563412,05341956d6bc37026bec98416c8e2f7d,314,6990   2563412
784056,abae6c6ecdbaf19fb236cb176f4aea2c,728,699     784056
812402,e03d59e479643e5d4f4ffd9e80a6dc20,1632,6989    812402
214472,85ba2bc8b45540644b54d858f4e5e1d8,82,6988    214472
8954254,4e317363c433c70c2abf097bf5ac8efc,389,6987   8954254
3527144,7d0bd6a4f1075c85a0b9c88b2099a916,5,6986   3527144
3183566,ccb013d24d04d34332e6cd66a8a0bea4,246,6985   3183566
461314,b40695cc44acb9e5a073a249493ec3e5,5,6984    461314
27840,40d30357c8118a9dc89d6e294a42cc47,689,6983     27840
1251,b2627cc09ce491e2e4cc5002348175ae,720,6982      1251
14845781,8fb817edb8f13ba9f701e5ff5ae29ec4,207,6981  14845781
1154123,fdba112b8ccde367d9e64deab15a5886,518,6980   1154123
6438055,e986f2783d2e77097163bfbe97455b9f,5,698    6438055
12413439,4915b5bc2a3eff58e0ba6372af6351ee,708,6979  12413439
4594077,a541a4fef07808dfaf2f7e387a6e5fac,44,6978   4594077
2955305,bfc59e8bcacd4c89b6aba0b2cbe32ddf,737,6977   2955305
10028354,0502ce92852dfea0a747d042ceff8b28,5,6976  10028354
252977,3ea688f9ec7d4b4459d68331e5cad7af,27,6975    252977
5702179,569132f9ba899de64203a0ea7bff4af0,489,6974   5702179
813278,9937e729280cfd44b03a0882b78cf844,693,6973    813278
403034,383c807b089db0e929c3726e7fa7d7c7,584,6972    403034
748467,385c261f70c99d29151d05141f01a9c0,1518,6971    748467
547065,b810900c78a1e38bddbe133f4650ec67,1244,6970    547065
7867030,4bbf13036799e264c6b5c7f98ca8a701,11,697    7867030
13149414,32625fe70b2c15600ec71f816fef9020,58,6969  13149414
13169934,0e11b288db890c2aef5140b0707d668e,124,6968  13169934
8228149,a880aa4c54ab3284076beb7c4d42303c,852,6967   8228149
2483888,518b6bd769b34a21bb255380a8ce6366,1075,6966   2483888
2218818,d083dec7b9b183fdd5ab0d08af96dd4a,1153,6965   2218818
105101,533845f66cda03d58c84d9518bc0e9d6,222,6964    105101
9562481,cc1398c7820d3014f5de2f9105e3670b,1173,6963   9562481
13873527,cde2497152523ac3c8c029581d0e0d66,628,6962  13873527
541172,293d48819693a4e1d8998d06618e7f55,1314,6961    541172
12420378,4915b5bc2a3eff58e0ba6372af6351ee,367,6960  12420378
9213596,fccb42724581731d88b6af5a03e6a107,641,696    9213596
9872597,b8d8f7994100f460d2d17b3d7c02efa9,617,6959   9872597
8278178,300e64dcc49c2970f04abe19284540ba,1508,6958   8278178
65872,bd372b017861ba0fba42de715be4cbbd,548,6957     65872
10058465,14a6c1f253f213b027f9f5487dc68982,977,6956  10058465
794040,25fd7dc3d1108e8a1c5379e2019f6766,857,6955    794040
13443906,578bfe3585b2515278f2a786dd18aa6d,1153,6954  13443906
229055,3a453266e62b2da698b4e12fe1707964,680,6953    229055
961945,08ac3bdca7033ede0c0288381053ff6e,1632,6952    961945
1244821,d5898f698a5b15ed04293341febd4e1d,1169,6951   1244821
2002743,c5321f2db31d7dd4be1d5c2c3a247502,737,6950   2002743
7996234,4f8c4714e7e4dd63fb6663e637183c20,5,695    7996234
1146478,fdba112b8ccde367d9e64deab15a5886,94,6949   1146478
223590,28fc0e691f7cc8290395c65d012881f9,223,6948    223590
196752,69fedfbb251bc9c8073f7efd55adaa38,1350,6947    196752
8049136,073b4fe8eccde6aebdfb5dee32d9c08f,1677,6946   8049136
6165589,1eaa94834a04a66a1c7c42624359a7ad,484,6945   6165589
10787706,ebc3fb5d1b1f36f946e5cb1e128166f3,1310,6944  10787706
2175534,77606612d3d27fcdcd386c44a8e3e27c,96,6943   2175534
11358480,2a95dbcf8bc57eec264254689cbf51c0,158,6942  11358480
632291,b5cc74d3a2197186b6fdb2edb8861bcb,995,6941    632291
4288002,0b6f5dd73d340aec9141d6750fdd5173,1281,6940   4288002
422574,9603153b7fb3746a3fba3eae7dd727d9,1719,694     422574
5606095,08da7eb06550a99f0f84a817e47782a0,990,6939   5606095
7585774,6137ffc4892841e58eaa86bbdd7dc68a,1559,6938   7585774
1134749,85eeab08884d9847abe6bb1c20cde96b,5,6937   1134749
285027,b52985272070c01aa6afdc04695a5d1b,1535,6936    285027
5900983,538f8fb0d71ab5546cf02533aff37bad,708,6935   5900983
1065705,2f33c993d543d42cfedab21637785893,256,6934   1065705
10797675,1f69d9e6773a0dc234dec7b2c924aa1d,1533,6933  10797675
12918870,2885947278980c2a644b019dc27d2884,481,6932  12918870
13375437,cb07c71c89870f92364fdd647c6d972d,493,6931  13375437
464697,600463c1ba123b9fa6b45793af31b301,926,6930    464697
79242,2ea058248f6ab2646f2b2e64c4b60f7d,962,693      79242
12468712,bd03d67e3c6cd3e1700188b100ed50b8,362,6929  12468712
1035136,97a1ddd0cc7445e5bd57e1d73a76c026,1734,6928   1035136
494162,f7b6443631bc1f0d3d2fec1dd2550b3a,139,6927    494162
14165403,b589bf5b05bdd5980848252d769572d7,1009,6926  14165403
4479659,7278ff6867951985342661df1aedf80a,1074,6925   4479659
12952629,4ac476f2eab2da0ec5bf971628ee7d09,783,6924  12952629
10788393,ebc3fb5d1b1f36f946e5cb1e128166f3,704,6923  10788393
13142019,054651d47bcd6ee20b3d2dad06ff6fcd,147,6922  13142019
480248,120fe8a071b566c5dd3dd3b4b44dd4f4,704,6921    480248
7357534,ef19efe6c42907f29754f555e3850e7c,794,6920   7357534
196008,885ada5fadafcea0fc043b2a945e5f2b,680,692     196008
5130740,91430a90c531fc3d21cda425d748a638,1508,6919   5130740
6620071,c3917224203972504021f4adf753a27a,467,6918   6620071
121512,31ac70d6b8fca5296dc9458e0c5fb693,1029,6917    121512
27314,d7f7fb864aef27cd27a6951649bcd5bf,322,6916     27314
9985736,14a6c1f253f213b027f9f5487dc68982,283,6915   9985736
1450213,e35337fdc3df2675e2a5a8de43253c24,613,6914   1450213
10214567,f8670ad98edad6a3413681eab0096622,404,6913  10214567
8195329,7abe2bdd5d53ab93ab67dfd08f070031,360,6912   8195329
5930476,538f8fb0d71ab5546cf02533aff37bad,737,6911   5930476
1852312,76bc2fe2202f4ea3b9262c5719e61046,1562,6910   1852312
10924071,200a3e4fa0377af3d10d142aefb7841d,424,691   10924071
8981044,794d5c6187b725d38f4ff5a455b369dd,265,6909   8981044
5296853,c189698e7b78b53d2ac8f47ac0582228,548,6908   5296853
1133393,a4a5513c6c8da3646e71228352ff8b58,481,6907   1133393
14097297,878aefa2650b8d03b1b0c82d82d45a98,1310,6906  14097297
417280,383c807b089db0e929c3726e7fa7d7c7,508,6905    417280
199277,c1fbc06036f9129172c4df90132cda3a,683,6904    199277
48880,6fdd4ad08e10c9fec9c357c0b3cc52d2,790,6903     48880
9115759,2aed734ade40c23c60c8bbd80426acf4,47,6902   9115759
7760425,f545df24df5ec11d740449ed87dadcaf,532,6901   7760425
1113255,e35337fdc3df2675e2a5a8de43253c24,680,6900   1113255
550726,293d48819693a4e1d8998d06618e7f55,1504,690     550726
13644747,188f606d34985df0ba19a985f90104cb,1268,69    13644747
213451,04f8230fad3b8cf22d98897afbf47cc8,1734,6899    213451
202417,08da7eb06550a99f0f84a817e47782a0,5,6898    202417
14224998,279b3443c245e4b7bb985de02a1ea1b9,78,6897  14224998
124046,31ac70d6b8fca5296dc9458e0c5fb693,384,6896    124046
846861,d08b439f5be3994cfecc77141fa77bc4,195,6895    846861
1324108,5d8e780190dd4ec8882b6f90e1917748,680,6894   1324108
13916223,5ce0178d88d529b6cecf94f3c1025505,41,6893  13916223
2162112,2d0052d3da773382e1223a8bb34a99a4,1209,6892   2162112
745622,08890aade8352f3ee98de729cbec66a9,885,6891    745622
903441,85eeab08884d9847abe6bb1c20cde96b,5,6890    903441
10933686,b54ac8beeaec5bfad7245d883c1ee031,295,689   10933686
1021806,ccb013d24d04d34332e6cd66a8a0bea4,196,6889   1021806
2663456,87d8fdcc42cf634c847ce21162e54e71,158,6888   2663456
13218036,87dc6cf665a6a94e5025f83fd8323864,1695,6887  13218036
10842486,c90f78e71e43e97db61d61045b9bbd22,1544,6886  10842486
8757742,35772cec18e9d86e7b71e714bed7762b,5,6885   8757742
204689,9603153b7fb3746a3fba3eae7dd727d9,1562,6884    204689
4005361,f9f2082ea6bc6d1a1190327db8f3df22,680,6883   4005361
220048,d27d7cb62486e526f334e74cd1dfd4dc,267,6882    220048
244521,55d97aee4b16f73df47ea1be33f78163,1632,6881    244521
1008266,a1af4211a347f584c01fd572490f4cd0,1562,6880   1008266
248643,32e16290204ede079c55bd0ad63585e0,965,688     248643
12299823,383c807b089db0e929c3726e7fa7d7c7,1719,6879  12299823
1590395,f43868a7e40125a492c7ed0839641e41,897,6878   1590395
789610,71b2961f41a4ed153687398396b7dd14,1003,6877    789610
1156308,184dc645b9f802ce130e61b714f5af6b,234,6876   1156308
42228,5c9825b700b5a4cc5b1ef71c37df402c,1001,6875     42228
126645,31ac70d6b8fca5296dc9458e0c5fb693,79,6874    126645
496011,70c871f540aa83c59200e2c3f852243e,296,6873    496011
7871320,4bbf13036799e264c6b5c7f98ca8a701,1562,6872   7871320
13389729,6a797cd9b8d7dcd2fa96e187f6c8c078,5,6871  13389729
10809291,ebc3fb5d1b1f36f946e5cb1e128166f3,421,6870  10809291
4506105,4d5c2ed4c40a46c7fed45a3d6bb94f56,223,687    4506105
6907798,635fe8667db6678edb5d609bd3a4fb72,512,6869   6907798
10808016,ebc3fb5d1b1f36f946e5cb1e128166f3,1535,6868  10808016
3305180,bc5a3c5c276fbf459b088ca8b7c99de0,836,6867   3305180
12584800,be5323a9e38bdf9d54e7026d77b737c7,1020,6866  12584800
7891969,300e64dcc49c2970f04abe19284540ba,1,6865   7891969
